fragvol.l,fragvol.r,fragvol.h,fragkind,fragsize.l,fragsize.r,fragsize.h,fragshp,fraground,fraghard,chkey,chfragskey
0,0,2,Mixed rock fragments,2,4,5,Nonflat,Subrounded,Very strongly cemented,51132049,87585621
0,0,2,Mixed rock fragments,2,4,5,Nonflat,Subrounded,Very strongly cemented,51132050,87585622
0,2,3,Mixed rock fragments,2,4,5,Nonflat,Subrounded,Very strongly cemented,51132051,87585623
0,1,3,Mixed rock fragments,5,40,75,Nonflat,Subrounded,Very strongly cemented,51132051,87585624
0,0,1,Mixed rock fragments,75,162,250,Nonflat,Subrounded,Very strongly cemented,51132051,87585625
0,1,3,Mixed rock fragments,75,162,250,Nonflat,Subrounded,Very strongly cemented,51132052,87585626
1,3,9,Mixed rock fragments,2,4,5,Nonflat,Subrounded,Very strongly cemented,51132052,87585627
0,1,3,Mixed rock fragments,5,40,75,Nonflat,Subrounded,Very strongly cemented,51132052,87585628
