fragvol.l,fragvol.r,fragvol.h,fragkind,fragsize.l,fragsize.r,fragsize.h,fragshp,fraground,fraghard,chkey,chfragskey
0,15,24,,2,4,5,,,,51118805,87574057
0,15,20,,5,40,75,,,,51118805,87574058
0,3,6,,75,162,250,,,,51118805,87574059
0,5,9,,2,4,5,,,,51118809,87574060
0,3,6,,5,40,75,,,,51118809,87574061
