comppct.l,comppct.r,comppct.h,compname,compkind,majcompflag,otherph,localphase,slope.l,slope.r,slope.h,slopelenusle.l,slopelenusle.r,slopelenusle.h,runoff,tfact,wei,weg,erocl,earthcovkind1,earthcovkind2,hydricon,hydricrating,drainagecl,elev.l,elev.r,elev.h,aspectccwise,aspectrep,aspectcwise,geomdesc,albedodry.l,albedodry.r,albedodry.h,airtempa.l,airtempa.r,airtempa.h,map.l,map.r,map.h,reannualprecip.l,reannualprecip.r,reannualprecip.h,ffd.l,ffd.r,ffd.h,nirrcapcl,nirrcapscl,nirrcapunit,irrcapcl,irrcapscl,irrcapunit,cropprodindex,constreeshrubgrp,wndbrksuitgrp,rsprod.l,rsprod.r,rsprod.h,foragesuitgrpid,wlgrain,wlgrass,wlherbaceous,wlshrub,wlconiferous,wlhardwood,wlwetplant,wlshallowwat,wlrangeland,wlopenland,wlwoodland,wlwetland,soilslippot,frostact,initsub.l,initsub.r,initsub.h,totalsub.l,totalsub.r,totalsub.h,hydgrp,corcon,corsteel,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,taxceactcl,taxreaction,taxtempcl,taxmoistscl,taxtempregime,soiltaxedition,castorieindex,flecolcomnum,flhe,flphe,flsoilleachpot,flsoirunoffpot,fltemik2use,fltriumph2use,indraingrp,innitrateleachi,misoimgmtgrp,vasoimgtgrp,mukey,cokey
NA,90,NA,Sharon,Series,Yes,occasionally flooded,occasionally flooded,0,2,3,NA,38,NA,Very low,5,56,5,None - deposition,,,,No,Moderately well drained,104,140,311,0,180,360,flood plains on valleys,NA,0.3,NA,11,14,16,813,1016,1219,NA,NA,NA,170,185,200,2,w,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,0,0,0,NA,NA,NA,B,Moderate,High,"Coarse-silty, mixed, active, mesic Oxyaquic Dystrudepts",Inceptisols,Udepts,Dystrustepts,Oxyaquic Dystrudepts,coarse-silty,,active,not used,mesic,,mesic,tenth edition,NA,NA,NA,NA,NA,NA,N/A,N/A,NA,NA,NA,NA,606812,17497729
NA,90,NA,Zanesville,Series,Yes,severely eroded,severely eroded,5,8,10,NA,23,NA,High,2,48,6,Class 3,,,,No,Moderately well drained,110,160,200,0,180,360,hillslopes on uplands,NA,0.3,NA,12,13,14,900,1050,1150,NA,NA,NA,175,185,195,4,e,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,0,0,0,NA,NA,NA,D,Moderate,High,"Fine-silty, mixed, active, mesic Oxyaquic Fragiudalfs",Alfisols,Udalfs,Fragiudalfs,Oxyaquic Fragiudalfs,fine-silty,,active,not used,mesic,,mesic,ninth edition,NA,NA,NA,NA,NA,NA,N/A,N/A,NA,NA,NA,NA,608057,17497781
