fragvol.l,fragvol.r,fragvol.h,fragkind,fragsize.l,fragsize.r,fragsize.h,fragshp,fraground,fraghard,chkey,chfragskey
0,1,2,Mixed rock fragments,5,40,75,Nonflat,Subrounded,Indurated,51078282,87529799
0,1,12,Mixed rock fragments,2,4,5,Nonflat,Subrounded,Indurated,51078282,87529800
0,5,10,Mixed rock fragments,2,4,5,Nonflat,Subrounded,Indurated,51078283,87529801
0,0,3,Mixed rock fragments,5,40,75,Nonflat,Subrounded,Indurated,51078283,87529802
